Station,Year,Month,Max Temp,Min Temp,Rainfall(mm),Humidity (percent),Wind Speed (m/s),Cloud Coverage (Octs),Sunshine (Hours),Station Number,Latitude,Longitude
Jessore,1979,12,27.4,14.0,38.0,74.0,0.9,1.3,7.5,41936,23.1706,89.2137
Jessore,1980,1,29.6,11.7,8.0,68.0,1.3,0.9,7.5,41936,23.1706,89.2137
Jessore,1980,2,32.2,14.8,60.0,66.0,1.7,1.6,7.9,41936,23.1706,89.2137
Jessore,1980,3,37.5,20.0,57.0,65.0,2.4,2.8,7.6,41936,23.1706,89.2137
Jessore,1980,4,37.5,25.1,4.0,64.0,6.3,2.9,8.2,41936,23.1706,89.2137
Jessore,1980,5,37.6,23.9,193.0,74.0,5.9,4.7,6.9,41936,23.1706,89.2137
Jessore,1980,6,35.9,26.0,214.0,84.0,4.0,6.2,4.9,41936,23.1706,89.2137
Jessore,1980,7,36.1,26.2,309.0,87.0,3.8,6.5,3.8,41936,23.1706,89.2137
Jessore,1980,8,36.6,26.3,309.0,86.0,3.5,6.3,4.2,41936,23.1706,89.2137
Jessore,1980,9,34.4,26.1,85.0,82.0,2.6,6.2,6.0,41936,23.1706,89.2137
Jessore,1980,10,33.5,22.7,119.0,78.0,1.5,3.3,7.0,41936,23.1706,89.2137
Jessore,1980,11,32.4,17.2,0.0,68.0,0.8,1.5,8.4,41936,23.1706,89.2137
Jessore,1980,12,30.6,13.5,0.0,67.0,0.8,1.7,7.2,41936,23.1706,89.2137
Jessore,1981,1,28.9,12.2,8.0,71.0,1.2,1.9,6.8,41936,23.1706,89.2137
Jessore,1981,2,34.0,14.8,108.0,70.0,1.1,1.4,7.6,41936,23.1706,89.2137
Jessore,1981,3,34.5,19.0,45.0,67.0,2.4,4.0,6.5,41936,23.1706,89.2137
Jessore,1981,4,36.8,21.7,292.0,74.0,3.4,4.1,7.2,41936,23.1706,89.2137
Jessore,1981,5,35.0,24.2,234.0,79.0,3.1,5.6,6.6,41936,23.1706,89.2137
Jessore,1981,6,37.5,26.4,124.0,81.0,3.0,5.8,5.8,41936,23.1706,89.2137
Jessore,1981,7,35.0,25.8,377.0,89.0,2.6,6.7,2.8,41936,23.1706,89.2137
Jessore,1981,8,34.4,26.1,292.0,85.0,3.0,6.4,5.2,41936,23.1706,89.2137
Jessore,1981,9,34.8,25.1,251.0,86.0,2.2,6.2,4.1,41936,23.1706,89.2137
Jessore,1981,10,34.3,22.7,0.0,71.0,0.7,2.5,8.4,41936,23.1706,89.2137
Jessore,1981,11,34.4,16.3,0.0,74.0,0.9,1.5,8.2,41936,23.1706,89.2137
Jessore,1981,12,29.2,12.5,148.0,77.0,1.1,2.2,6.3,41936,23.1706,89.2137
Jessore,1982,1,30.6,12.4,0.0,70.0,0.5,1.0,7.2,41936,23.1706,89.2137
Jessore,1982,2,31.5,15.1,4.0,65.0,1.1,2.4,6.9,41936,23.1706,89.2137
Jessore,1982,3,35.9,18.4,52.0,66.0,2.0,2.8,6.4,41936,23.1706,89.2137
Jessore,1982,4,38.0,22.8,224.0,72.0,5.0,4.0,6.7,41936,23.1706,89.2137
Jessore,1982,5,39.4,25.1,71.0,70.0,3.5,3.4,7.9,41936,23.1706,89.2137
Jessore,1982,6,37.3,25.4,319.0,84.0,3.1,6.2,3.7,41936,23.1706,89.2137
Jessore,1982,7,38.1,26.3,171.0,84.0,3.2,6.0,4.4,41936,23.1706,89.2137
Jessore,1982,8,33.4,25.6,195.0,87.0,3.5,6.8,4.7,41936,23.1706,89.2137
Jessore,1982,9,36.0,25.2,232.0,83.0,2.3,5.5,5.6,41936,23.1706,89.2137
Jessore,1982,10,35.2,22.1,5.0,76.0,0.9,3.0,7.8,41936,23.1706,89.2137
Jessore,1982,11,33.5,16.8,21.0,74.0,0.8,1.9,7.3,41936,23.1706,89.2137
Jessore,1982,12,29.0,11.5,1.0,71.0,0.6,0.7,6.9,41936,23.1706,89.2137
Jessore,1983,1,29.2,11.6,20.0,70.0,0.8,1.4,5.9,41936,23.1706,89.2137
Jessore,1983,2,33.4,14.2,118.0,70.0,1.2,2.1,7.1,41936,23.1706,89.2137
Jessore,1983,3,36.7,20.4,71.0,67.0,2.5,2.6,7.4,41936,23.1706,89.2137
Jessore,1983,4,40.0,22.9,61.0,63.0,4.0,3.7,8.0,41936,23.1706,89.2137
Jessore,1983,5,38.0,23.9,361.0,78.0,3.6,4.3,7.6,41936,23.1706,89.2137
Jessore,1983,6,39.7,26.3,142.0,81.0,4.0,5.4,5.8,41936,23.1706,89.2137
Jessore,1983,7,35.8,26.2,189.0,86.0,3.0,5.9,4.3,41936,23.1706,89.2137
Jessore,1983,8,34.0,25.8,465.0,88.0,3.6,6.1,4.5,41936,23.1706,89.2137
Jessore,1983,9,34.6,25.8,255.0,87.0,2.9,6.0,4.4,41936,23.1706,89.2137
Jessore,1983,10,35.0,23.7,152.0,85.0,1.4,4.0,5.2,41936,23.1706,89.2137
Jessore,1983,11,34.5,18.1,0.0,72.0,1.1,2.0,8.0,41936,23.1706,89.2137
Jessore,1983,12,29.1,11.9,14.0,72.0,0.8,1.5,7.6,41936,23.1706,89.2137
Jessore,1984,1,28.0,11.5,51.0,74.0,0.9,1.7,7.0,41936,23.1706,89.2137
Jessore,1984,2,31.8,13.4,1.0,66.0,1.3,1.9,6.8,41936,23.1706,89.2137
Jessore,1984,3,38.8,19.2,0.0,56.0,2.8,1.5,8.2,41936,23.1706,89.2137
Jessore,1984,4,40.1,23.3,18.0,67.0,5.0,3.0,7.3,41936,23.1706,89.2137
Jessore,1984,5,38.0,25.4,305.0,79.0,5.8,4.8,6.6,41936,23.1706,89.2137
Jessore,1984,6,37.7,25.4,822.0,88.0,4.4,6.7,3.3,41936,23.1706,89.2137
Jessore,1984,7,33.7,25.7,247.0,87.0,4.2,6.4,3.5,41936,23.1706,89.2137
Jessore,1984,8,34.8,25.6,365.0,88.0,3.0,6.4,3.1,41936,23.1706,89.2137
Jessore,1984,9,34.7,25.2,168.0,84.0,2.0,4.9,5.0,41936,23.1706,89.2137
Jessore,1984,10,34.5,23.8,54.0,80.0,1.0,3.9,5.3,41936,23.1706,89.2137
Jessore,1984,11,31.5,16.2,0.0,70.0,0.5,1.0,8.4,41936,23.1706,89.2137
Jessore,1984,12,30.5,12.5,0.0,70.0,0.6,1.1,6.5,41936,23.1706,89.2137
Jessore,1985,1,30.4,13.6,46.0,75.0,0.7,2.2,5.9,41936,23.1706,89.2137
Jessore,1985,2,32.6,14.4,4.0,63.0,1.0,1.1,7.3,41936,23.1706,89.2137
Jessore,1985,3,38.0,21.8,50.0,65.0,3.4,2.3,7.5,41936,23.1706,89.2137
Jessore,1985,4,40.6,25.2,2.0,64.0,4.7,3.1,7.8,41936,23.1706,89.2137
Jessore,1985,5,36.6,24.4,179.0,76.0,3.9,4.1,7.6,41936,23.1706,89.2137
Jessore,1985,6,38.0,25.8,318.0,86.0,2.4,5.5,4.2,41936,23.1706,89.2137
Jessore,1985,7,34.4,25.1,251.0,88.0,2.9,6.3,3.6,41936,23.1706,89.2137
Jessore,1985,8,35.0,25.8,300.0,87.0,2.4,6.4,4.6,41936,23.1706,89.2137
Jessore,1985,9,33.8,25.4,237.0,87.0,2.0,6.1,4.7,41936,23.1706,89.2137
Jessore,1985,10,34.6,23.2,189.0,78.0,1.0,3.1,7.4,41936,23.1706,89.2137
Jessore,1985,11,32.6,17.4,0.0,76.0,0.6,1.6,7.5,41936,23.1706,89.2137
Jessore,1985,12,30.0,12.9,0.0,72.0,0.6,1.2,6.9,41936,23.1706,89.2137
Jessore,1986,1,29.8,11.2,9.0,73.0,0.6,1.7,6.5,41936,23.1706,89.2137
Jessore,1986,2,32.6,14.1,0.0,62.0,0.8,1.7,7.3,41936,23.1706,89.2137
Jessore,1986,3,40.2,19.8,1.0,55.0,2.1,1.4,8.1,41936,23.1706,89.2137
Jessore,1986,4,39.8,23.5,73.0,71.0,4.5,3.4,7.6,41936,23.1706,89.2137
Jessore,1986,5,37.8,24.0,174.0,76.0,3.2,3.7,7.5,41936,23.1706,89.2137
Jessore,1986,6,38.2,25.4,319.0,84.0,3.7,5.4,4.5,41936,23.1706,89.2137
Jessore,1986,7,35.0,24.2,362.0,87.0,3.1,5.9,4.0,41936,23.1706,89.2137
Jessore,1986,8,35.4,25.6,181.0,85.0,2.5,5.8,4.7,41936,23.1706,89.2137
Jessore,1986,9,35.8,24.6,606.0,89.0,2.9,6.0,3.9,41936,23.1706,89.2137
Jessore,1986,10,33.2,22.5,228.0,84.0,1.2,3.4,6.3,41936,23.1706,89.2137
Jessore,1986,11,32.5,19.4,159.0,84.0,1.0,2.6,6.3,41936,23.1706,89.2137
Jessore,1986,12,29.4,14.3,6.0,77.0,0.7,1.9,5.9,41936,23.1706,89.2137
Jessore,1987,1,28.2,11.5,1.0,73.0,0.8,0.7,7.5,41936,23.1706,89.2137
Jessore,1987,2,34.4,16.0,0.0,67.0,0.9,1.2,7.8,41936,23.1706,89.2137
Jessore,1987,3,38.1,20.1,58.0,66.0,2.6,2.6,7.4,41936,23.1706,89.2137
Jessore,1987,4,39.5,23.9,97.0,69.0,3.8,3.5,7.3,41936,23.1706,89.2137
Jessore,1987,5,40.3,25.1,120.0,73.0,3.3,3.4,8.4,41936,23.1706,89.2137
Jessore,1987,6,37.5,26.4,327.0,83.0,3.6,6.1,5.4,41936,23.1706,89.2137
Jessore,1987,7,35.0,26.1,321.0,90.0,3.2,6.6,1.5,41936,23.1706,89.2137
Jessore,1987,8,35.5,26.1,768.0,87.0,2.8,6.4,3.9,41936,23.1706,89.2137
Jessore,1987,9,34.5,26.1,196.0,86.0,2.0,6.0,3.6,41936,23.1706,89.2137
Jessore,1987,10,36.5,23.5,136.0,81.0,0.7,2.6,7.6,41936,23.1706,89.2137
Jessore,1987,11,32.5,18.8,5.0,77.0,0.9,3.0,5.9,41936,23.1706,89.2137
Jessore,1987,12,29.2,13.7,10.0,78.0,0.7,1.3,5.9,41936,23.1706,89.2137
Jessore,1988,1,29.2,11.9,0.0,74.0,0.6,1.0,6.8,41936,23.1706,89.2137
Jessore,1988,2,32.5,15.3,27.0,71.0,1.0,1.7,7.1,41936,23.1706,89.2137
Jessore,1988,3,36.0,19.7,93.0,71.0,2.0,2.6,6.8,41936,23.1706,89.2137
Jessore,1988,4,41.0,24.2,148.0,70.0,4.1,4.0,7.7,41936,23.1706,89.2137
Jessore,1988,5,36.5,25.7,297.0,79.0,5.4,5.7,6.2,41936,23.1706,89.2137
Jessore,1988,6,37.5,25.8,543.0,85.0,4.2,6.4,3.9,41936,23.1706,89.2137
Jessore,1988,7,34.3,26.4,257.0,86.0,3.6,6.6,3.9,41936,23.1706,89.2137
Jessore,1988,8,34.2,26.2,307.0,88.0,3.0,6.6,2.8,41936,23.1706,89.2137
Jessore,1988,9,35.2,25.9,113.0,85.0,1.9,5.7,5.7,41936,23.1706,89.2137
Jessore,1988,10,34.2,22.6,91.0,79.0,0.9,3.1,8.0,41936,23.1706,89.2137
Jessore,1988,11,32.8,17.7,99.0,76.0,1.2,2.3,7.2,41936,23.1706,89.2137
Jessore,1988,12,28.5,14.7,1.0,80.0,0.6,1.0,7.4,41936,23.1706,89.2137
Jessore,1989,1,27.2,9.5,0.0,73.0,0.5,1.2,8.1,41936,23.1706,89.2137
Jessore,1989,2,33.8,13.9,2.0,67.0,1.4,1.5,8.5,41936,23.1706,89.2137
Jessore,1989,3,37.0,18.4,1.0,61.0,1.4,2.1,7.7,41936,23.1706,89.2137
Jessore,1989,4,41.5,24.2,39.0,67.0,4.0,3.2,8.7,41936,23.1706,89.2137
Jessore,1989,5,41.2,25.7,198.0,76.0,4.0,4.3,7.0,41936,23.1706,89.2137
Jessore,1989,6,35.6,25.9,164.0,84.0,3.7,5.8,4.7,41936,23.1706,89.2137
Jessore,1989,7,34.3,26.0,255.0,86.0,3.2,6.3,4.4,41936,23.1706,89.2137
Jessore,1989,8,34.0,26.1,88.0,85.0,2.6,6.2,6.2,41936,23.1706,89.2137
Jessore,1989,9,34.0,25.5,168.0,88.0,1.8,5.6,3.8,41936,23.1706,89.2137
Jessore,1989,10,35.2,23.9,192.0,85.0,1.0,3.7,6.2,41936,23.1706,89.2137
Jessore,1989,11,32.6,17.1,0.0,77.0,0.4,2.0,8.0,41936,23.1706,89.2137
Jessore,1989,12,28.6,11.9,10.0,77.0,0.5,1.0,7.7,41936,23.1706,89.2137
Jessore,1990,1,30.5,11.3,0.0,78.0,0.6,0.4,7.4,41936,23.1706,89.2137
Jessore,1990,2,32.0,15.7,54.0,75.0,0.7,3.0,7.4,41936,23.1706,89.2137
Jessore,1990,3,35.7,18.7,173.0,77.0,1.8,3.6,6.2,41936,23.1706,89.2137
Jessore,1990,4,37.0,23.1,25.0,76.0,4.6,3.8,7.8,41936,23.1706,89.2137
Jessore,1990,5,36.6,24.7,162.0,80.0,2.6,5.2,6.6,41936,23.1706,89.2137
Jessore,1990,6,35.2,26.5,335.0,85.0,3.3,6.2,5.3,41936,23.1706,89.2137
Jessore,1990,7,34.0,26.1,369.0,88.0,2.2,6.8,3.4,41936,23.1706,89.2137
Jessore,1990,8,35.0,26.0,137.0,85.0,2.7,6.0,5.7,41936,23.1706,89.2137
Jessore,1990,9,35.5,25.6,196.0,88.0,2.3,6.2,4.7,41936,23.1706,89.2137
Jessore,1990,10,34.4,22.0,99.0,84.0,1.4,4.2,5.4,41936,23.1706,89.2137
Jessore,1990,11,33.2,18.5,126.0,80.0,0.7,2.9,6.7,41936,23.1706,89.2137
Jessore,1990,12,30.2,11.8,10.0,79.0,0.6,1.3,7.0,41936,23.1706,89.2137
Jessore,1991,1,29.3,10.8,24.0,78.0,0.5,1.6,6.2,41936,23.1706,89.2137
Jessore,1991,2,35.2,15.3,10.0,74.0,0.8,1.2,7.9,41936,23.1706,89.2137
Jessore,1991,3,38.5,20.6,31.0,72.0,1.2,2.3,7.6,41936,23.1706,89.2137
Jessore,1991,4,38.2,23.5,54.0,71.0,2.7,3.2,7.6,41936,23.1706,89.2137
Jessore,1991,5,38.4,25.8,186.0,77.0,5.5,5.6,6.2,41936,23.1706,89.2137
Jessore,1991,6,36.0,25.8,407.0,86.0,2.5,6.3,4.0,41936,23.1706,89.2137
Jessore,1991,7,36.0,26.2,220.0,86.0,3.0,6.4,4.2,41936,23.1706,89.2137
Jessore,1991,8,36.0,26.1,543.0,87.0,2.2,6.3,4.6,41936,23.1706,89.2137
Jessore,1991,9,35.0,25.6,216.0,88.0,1.3,6.4,4.1,41936,23.1706,89.2137
Jessore,1991,10,35.0,23.1,285.0,86.0,0.6,4.3,4.8,41936,23.1706,89.2137
Jessore,1991,11,31.6,16.3,0.0,78.0,0.3,2.1,6.6,41936,23.1706,89.2137
Jessore,1991,12,28.6,12.4,76.0,81.0,0.4,2.0,5.5,41936,23.1706,89.2137
Jessore,1992,1,28.3,11.3,27.0,82.0,0.4,0.8,6.5,41936,23.1706,89.2137
Jessore,1992,2,30.5,14.7,77.0,76.0,0.7,2.1,7.2,41936,23.1706,89.2137
Jessore,1992,3,37.2,20.5,0.0,68.0,1.5,1.9,7.8,41936,23.1706,89.2137
Jessore,1992,4,41.8,24.0,1.0,65.0,2.7,2.6,8.5,41936,23.1706,89.2137
Jessore,1992,5,39.6,23.9,223.0,77.0,3.3,4.0,7.5,41936,23.1706,89.2137
Jessore,1992,6,37.0,25.8,303.0,81.0,3.0,5.2,6.1,41936,23.1706,89.2137
Jessore,1992,7,35.5,25.5,307.0,88.0,3.1,6.4,3.8,41936,23.1706,89.2137
Jessore,1992,8,34.8,25.8,152.0,87.0,2.3,5.9,5.1,41936,23.1706,89.2137
Jessore,1992,9,35.5,24.9,204.0,86.0,1.9,5.2,6.0,41936,23.1706,89.2137
Jessore,1992,10,34.6,22.4,36.0,84.0,0.8,3.4,6.7,41936,23.1706,89.2137
Jessore,1992,11,34.2,17.0,3.0,78.0,0.4,2.4,6.5,41936,23.1706,89.2137
Jessore,1992,12,28.5,11.4,0.0,78.0,0.3,0.3,7.2,41936,23.1706,89.2137
Jessore,1993,1,29.2,10.9,0.0,76.0,0.3,1.0,6.4,41936,23.1706,89.2137
Jessore,1993,2,35.0,15.6,33.0,73.0,1.1,1.0,7.3,41936,23.1706,89.2137
Jessore,1993,3,38.0,17.7,115.0,67.0,1.2,1.7,7.7,41936,23.1706,89.2137
Jessore,1993,4,38.0,22.8,147.0,74.0,2.1,3.9,8.4,41936,23.1706,89.2137
Jessore,1993,5,35.8,24.6,132.0,81.0,3.2,4.1,6.8,41936,23.1706,89.2137
Jessore,1993,6,36.1,25.6,437.0,85.0,3.4,5.7,4.3,41936,23.1706,89.2137
Jessore,1993,7,35.5,26.2,327.0,87.0,2.4,5.8,3.4,41936,23.1706,89.2137
Jessore,1993,8,34.8,26.2,213.0,88.0,1.9,6.5,2.9,41936,23.1706,89.2137
Jessore,1993,9,35.6,25.2,336.0,88.0,1.7,6.0,3.9,41936,23.1706,89.2137
Jessore,1993,10,35.3,23.1,58.0,86.0,0.7,3.7,5.9,41936,23.1706,89.2137
Jessore,1993,11,31.8,18.1,4.0,81.0,0.2,1.3,7.1,41936,23.1706,89.2137
Jessore,1993,12,29.8,12.8,0.0,78.0,0.2,1.2,7.2,41936,23.1706,89.2137
Jessore,1994,1,30.5,11.3,10.0,74.0,0.5,0.9,6.7,41936,23.1706,89.2137
Jessore,1994,2,31.8,13.7,31.0,74.0,0.6,1.4,7.1,41936,23.1706,89.2137
Jessore,1994,3,38.6,20.3,1.0,67.0,2.0,1.9,7.3,41936,23.1706,89.2137
Jessore,1994,4,39.3,23.0,51.0,69.0,2.1,3.5,7.5,41936,23.1706,89.2137
Jessore,1994,5,41.7,25.5,175.0,74.0,3.3,4.3,7.7,41936,23.1706,89.2137
Jessore,1994,6,36.9,26.2,365.0,85.0,2.7,6.3,3.9,41936,23.1706,89.2137
Jessore,1994,7,35.0,26.2,225.0,86.0,2.5,6.6,4.1,41936,23.1706,89.2137
Jessore,1994,8,34.5,25.9,253.0,86.0,2.1,6.5,4.3,41936,23.1706,89.2137
Jessore,1994,9,36.6,25.0,83.0,81.0,1.6,5.0,6.3,41936,23.1706,89.2137
Jessore,1994,10,35.4,23.0,64.0,77.0,0.5,3.3,7.5,41936,23.1706,89.2137
Jessore,1994,11,32.4,17.8,2.0,76.0,0.3,2.8,5.8,41936,23.1706,89.2137
Jessore,1994,12,30.7,11.5,0.0,70.0,0.2,0.7,7.4,41936,23.1706,89.2137
Jessore,1995,1,27.5,10.1,17.0,71.0,0.6,1.5,6.4,41936,23.1706,89.2137
Jessore,1995,2,31.6,14.2,25.0,74.0,0.9,2.1,6.3,41936,23.1706,89.2137
Jessore,1995,3,38.5,18.4,18.0,63.0,1.2,2.1,8.1,41936,23.1706,89.2137
Jessore,1995,4,42.7,24.3,5.0,67.0,3.0,2.8,8.5,41936,23.1706,89.2137
Jessore,1995,5,40.2,26.9,88.0,74.0,4.6,4.8,5.9,41936,23.1706,89.2137
Jessore,1995,6,37.2,26.7,196.0,83.0,3.3,6.2,3.6,41936,23.1706,89.2137
Jessore,1995,7,34.5,26.1,279.0,87.0,2.5,6.5,3.2,41936,23.1706,89.2137
Jessore,1995,8,34.0,26.1,288.0,85.0,2.6,6.4,4.2,41936,23.1706,89.2137
Jessore,1995,9,34.8,25.8,270.0,86.0,2.4,6.2,3.9,41936,23.1706,89.2137
Jessore,1995,10,35.0,23.5,95.0,82.0,0.7,3.6,6.3,41936,23.1706,89.2137
Jessore,1995,11,33.7,18.6,113.0,78.0,1.0,2.8,5.9,41936,23.1706,89.2137
Jessore,1995,12,29.2,12.3,3.0,75.0,0.3,0.4,7.9,41936,23.1706,89.2137
Jessore,1996,1,28.6,11.5,39.0,80.0,0.5,0.9,7.7,41936,23.1706,89.2137
Jessore,1996,2,31.5,14.2,20.0,76.0,0.6,1.4,8.1,41936,23.1706,89.2137
Jessore,1996,3,36.5,21.1,22.0,71.0,1.8,2.3,8.2,41936,23.1706,89.2137
Jessore,1996,4,41.4,22.8,90.0,73.0,1.6,3.2,8.0,41936,23.1706,89.2137
Jessore,1996,5,39.4,25.2,146.0,77.0,3.2,4.6,8.0,41936,23.1706,89.2137
Jessore,1996,6,36.2,25.2,350.0,85.0,2.0,5.6,5.1,41936,23.1706,89.2137
Jessore,1996,7,34.8,26.1,271.0,88.0,1.5,6.3,3.8,41936,23.1706,89.2137
Jessore,1996,8,34.3,25.7,380.0,89.0,1.2,6.3,3.2,41936,23.1706,89.2137
Jessore,1996,9,37.0,25.5,195.0,87.0,0.6,5.2,5.7,41936,23.1706,89.2137
Jessore,1996,10,34.8,22.3,257.0,84.0,0.7,2.8,7.1,41936,23.1706,89.2137
Jessore,1996,11,33.8,17.0,5.0,80.0,0.1,1.1,7.8,41936,23.1706,89.2137
Jessore,1996,12,28.6,12.1,0.0,78.0,0.3,1.4,6.4,41936,23.1706,89.2137
Jessore,1997,1,28.0,10.2,9.0,77.0,0.4,1.1,6.8,41936,23.1706,89.2137
Jessore,1997,2,30.4,14.2,39.0,76.0,0.6,1.2,7.6,41936,23.1706,89.2137
Jessore,1997,3,36.0,20.6,51.0,76.0,1.0,2.3,7.7,41936,23.1706,89.2137
Jessore,1997,4,37.1,21.2,64.0,76.0,1.7,3.8,7.8,41936,23.1706,89.2137
Jessore,1997,5,39.8,24.4,116.0,75.0,2.7,4.3,7.5,41936,23.1706,89.2137
Jessore,1997,6,37.2,25.3,231.0,84.0,3.1,5.8,5.8,41936,23.1706,89.2137
Jessore,1997,7,35.4,26.2,406.0,89.0,1.8,6.2,3.6,41936,23.1706,89.2137
Jessore,1997,8,36.6,26.2,227.0,88.0,1.9,6.2,3.6,41936,23.1706,89.2137
Jessore,1997,9,35.0,25.3,361.0,89.0,1.0,5.6,4.0,41936,23.1706,89.2137
Jessore,1997,10,34.8,21.6,15.0,81.0,0.3,2.4,8.0,41936,23.1706,89.2137
Jessore,1997,11,34.0,18.6,14.0,80.0,0.2,1.9,6.5,41936,23.1706,89.2137
Jessore,1997,12,30.0,13.3,20.0,84.0,0.5,2.5,5.6,41936,23.1706,89.2137
Jessore,1998,1,28.0,11.0,44.0,83.0,0.4,2.8,4.8,41936,23.1706,89.2137
Jessore,1998,2,31.4,15.5,26.0,78.0,0.4,2.1,6.8,41936,23.1706,89.2137
Jessore,1998,3,35.0,17.4,141.0,73.0,0.9,2.6,7.7,41936,23.1706,89.2137
Jessore,1998,4,36.4,23.1,130.0,79.0,1.5,3.6,7.5,41936,23.1706,89.2137
Jessore,1998,5,38.2,25.6,216.0,80.0,1.8,4.9,6.4,41936,23.1706,89.2137
Jessore,1998,6,38.8,27.4,163.0,83.0,2.8,5.3,5.7,41936,23.1706,89.2137
Jessore,1998,7,35.4,26.7,181.0,87.0,1.2,6.3,3.2,41936,23.1706,89.2137
Jessore,1998,8,35.0,26.5,209.0,88.0,0.9,6.0,3.7,41936,23.1706,89.2137
Jessore,1998,9,37.0,25.7,174.0,86.0,0.7,4.8,4.5,41936,23.1706,89.2137
Jessore,1998,10,36.5,24.7,88.0,85.0,0.3,3.8,6.2,41936,23.1706,89.2137
Jessore,1998,11,34.2,20.2,118.0,83.0,0.5,2.5,6.7,41936,23.1706,89.2137
Jessore,1998,12,30.4,13.3,0.0,81.0,0.3,0.1,7.8,41936,23.1706,89.2137
Jessore,1999,1,30.0,11.2,0.0,78.0,0.7,0.6,7.6,41936,23.1706,89.2137
Jessore,1999,2,34.0,15.2,0.0,73.0,1.0,0.7,8.3,41936,23.1706,89.2137
Jessore,1999,3,38.4,19.9,0.0,67.0,1.8,1.0,9.0,41936,23.1706,89.2137
Jessore,1999,4,41.0,25.1,22.0,73.0,3.3,2.8,8.8,41936,23.1706,89.2137
Jessore,1999,5,39.2,25.5,141.0,78.0,3.4,5.2,6.7,41936,23.1706,89.2137
Jessore,1999,6,38.4,26.1,244.0,83.0,3.0,5.8,5.0,41936,23.1706,89.2137
Jessore,1999,7,35.0,25.8,356.0,89.0,2.6,6.5,4.6,41936,23.1706,89.2137
Jessore,1999,8,35.2,25.9,251.0,88.0,2.3,6.5,4.9,41936,23.1706,89.2137
Jessore,1999,9,34.9,25.5,301.0,88.0,1.8,6.2,5.1,41936,23.1706,89.2137
Jessore,1999,10,34.4,24.2,151.0,86.0,0.9,5.2,6.6,41936,23.1706,89.2137
Jessore,1999,11,33.4,17.8,1.0,80.0,0.7,1.4,8.3,41936,23.1706,89.2137
Jessore,1999,12,29.8,13.7,0.0,79.0,0.6,0.5,3.6,41936,23.1706,89.2137
Jessore,2000,1,29.8,11.2,1.0,79.0,0.6,0.9,8.5,41936,23.1706,89.2137
Jessore,2000,2,29.8,14.7,19.0,73.0,1.0,3.2,7.5,41936,23.1706,89.2137
Jessore,2000,3,36.4,19.0,7.0,70.0,1.9,2.3,9.2,41936,23.1706,89.2137
Jessore,2000,4,39.2,23.8,74.0,75.0,4.1,4.0,9.2,41936,23.1706,89.2137
Jessore,2000,5,38.2,24.9,164.0,80.0,3.2,5.3,7.4,41936,23.1706,89.2137
Jessore,2000,6,36.4,25.7,209.0,84.0,3.2,6.0,6.1,41936,23.1706,89.2137
Jessore,2000,7,36.6,26.0,486.0,86.0,2.3,6.2,6.2,41936,23.1706,89.2137
Jessore,2000,8,37.0,26.0,239.0,85.0,2.0,6.1,5.7,41936,23.1706,89.2137
Jessore,2000,9,35.2,25.2,467.0,87.0,1.4,5.7,6.1,41936,23.1706,89.2137
Jessore,2000,10,35.2,23.9,145.0,86.0,1.0,4.1,7.4,41936,23.1706,89.2137
Jessore,2000,11,33.5,18.3,0.0,81.0,0.3,0.9,8.8,41936,23.1706,89.2137
Jessore,2000,12,28.2,11.6,0.0,79.0,0.2,0.2,7.3,41936,23.1706,89.2137
Jessore,2001,1,28.6,9.5,0.0,77.0,0.5,0.5,7.3,41936,23.1706,89.2137
Jessore,2001,2,33.4,14.1,0.0,73.0,0.7,1.2,7.5,41936,23.1706,89.2137
Jessore,2001,3,36.6,19.5,56.0,71.0,1.1,2.1,7.9,41936,23.1706,89.2137
Jessore,2001,4,39.5,23.5,29.0,75.0,2.5,3.4,7.6,41936,23.1706,89.2137
Jessore,2001,5,37.2,24.2,317.0,80.0,2.0,5.1,7.1,41936,23.1706,89.2137
Jessore,2001,6,34.4,25.7,498.0,88.0,2.2,6.6,3.0,41936,23.1706,89.2137
Jessore,2001,7,34.4,26.3,317.0,87.0,2.6,6.6,3.2,41936,23.1706,89.2137
Jessore,2001,8,35.8,26.4,109.0,85.0,1.6,6.2,5.1,41936,23.1706,89.2137
Jessore,2001,9,36.0,25.6,137.0,86.0,0.8,5.6,5.0,41936,23.1706,89.2137
Jessore,2001,10,36.2,23.9,134.0,86.0,0.5,4.4,6.0,41936,23.1706,89.2137
Jessore,2001,11,33.0,19.4,14.0,83.0,0.1,2.3,5.7,41936,23.1706,89.2137
Jessore,2001,12,30.4,12.1,0.0,81.0,0.1,0.8,6.3,41936,23.1706,89.2137
Jessore,2002,1,29.0,12.2,18.0,79.0,0.3,1.4,6.0,41936,23.1706,89.2137
Jessore,2002,2,33.5,14.1,0.0,70.0,0.6,0.9,8.0,41936,23.1706,89.2137
Jessore,2002,3,39.0,19.5,22.0,69.0,1.3,2.2,7.2,41936,23.1706,89.2137
Jessore,2002,4,36.5,23.2,161.0,77.0,3.5,4.1,7.5,41936,23.1706,89.2137
Jessore,2002,5,41.8,25.0,264.0,79.0,2.6,4.9,5.8,41936,23.1706,89.2137
Jessore,2002,6,37.4,25.9,535.0,86.0,2.2,6.1,3.5,41936,23.1706,89.2137
Jessore,2002,7,37.2,26.7,524.0,86.0,1.6,6.3,3.7,41936,23.1706,89.2137
